# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Mon Sep 29 13:59:35 2025
#
# COLUMN kepid:          KepID
# COLUMN kepoi_name:     KOI Name
# COLUMN kepler_name:    Kepler Name
# COLUMN koi_disposition: Exoplanet Archive Disposition
# COLUMN koi_vet_stat:   Vetting Status
# COLUMN koi_vet_date:   Date of Last Parameter Update
# COLUMN koi_pdisposition: Disposition Using Kepler Data
# COLUMN koi_score:      Disposition Score
# COLUMN koi_fpflag_nt:  Not Transit-Like False Positive Flag
# COLUMN koi_fpflag_ss:  Stellar Eclipse False Positive Flag
# COLUMN koi_fpflag_co:  Centroid Offset False Positive Flag
# COLUMN koi_fpflag_ec:  Ephemeris Match Indicates Contamination False Positive Flag
# COLUMN koi_disp_prov:  Disposition Provenance
# COLUMN koi_comment:    Comment
# COLUMN koi_period:     Orbital Period [days]
# COLUMN koi_time0bk:    Transit Epoch [BKJD]
# COLUMN koi_time0:      Transit Epoch [BJD]
# COLUMN koi_eccen:      Eccentricity
# COLUMN koi_longp:      Long. of Periastron [deg]
# COLUMN koi_impact:     Impact Parameter
# COLUMN koi_duration:   Transit Duration [hrs]
# COLUMN koi_ingress:    Ingress Duration [hrs]
# COLUMN koi_depth:      Transit Depth [ppm]
# COLUMN koi_ror:        Planet-Star Radius Ratio
# COLUMN koi_srho:       Fitted Stellar Density [g/cm**3]
# COLUMN koi_fittype:    Planetary Fit Type
# COLUMN koi_prad:       Planetary Radius [Earth radii]
# COLUMN koi_sma:        Orbit Semi-Major Axis [au]
# COLUMN koi_incl:       Inclination [deg]
# COLUMN koi_teq:        Equilibrium Temperature [K]
# COLUMN koi_insol:      Insolation Flux [Earth flux]
# COLUMN koi_dor:        Planet-Star Distance over Star Radius
# COLUMN koi_limbdark_mod: Limb Darkening Model
# COLUMN koi_ldm_coeff4: Limb Darkening Coeff. 4
# COLUMN koi_ldm_coeff3: Limb Darkening Coeff. 3
# COLUMN koi_ldm_coeff2: Limb Darkening Coeff. 2
# COLUMN koi_ldm_coeff1: Limb Darkening Coeff. 1
# COLUMN koi_parm_prov:  Parameters Provenance
# COLUMN koi_max_sngle_ev: Maximum Single Event Statistic
# COLUMN koi_max_mult_ev: Maximum Multiple Event Statistic
# COLUMN koi_model_snr:  Transit Signal-to-Noise
# COLUMN koi_count:      Number of Planets
# COLUMN koi_num_transits: Number of Transits
# COLUMN koi_tce_plnt_num: TCE Planet Number
# COLUMN koi_tce_delivname: TCE Delivery
# COLUMN koi_quarters:   Quarters
# COLUMN koi_bin_oedp_sig: Odd-Even Depth Comparision Statistic
# COLUMN koi_trans_mod:  Transit Model
# COLUMN koi_model_dof:  Degrees of Freedom
# COLUMN koi_model_chisq: Chi-Square
# COLUMN koi_datalink_dvr: Link to DV Report
# COLUMN koi_datalink_dvs: Link to DV Summary
# COLUMN koi_steff:      Stellar Effective Temperature [K]
# COLUMN koi_slogg:      Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN koi_smet:       Stellar Metallicity [dex]
# COLUMN koi_srad:       Stellar Radius [Solar radii]
# COLUMN koi_smass:      Stellar Mass [Solar mass]
# COLUMN koi_sage:       Stellar Age [Gyr]
# COLUMN koi_sparprov:   Stellar Parameter Provenance
# COLUMN ra:             RA [decimal degrees]
# COLUMN dec:            Dec [decimal degrees]
# COLUMN koi_kepmag:     Kepler-band [mag]
# COLUMN koi_gmag:       g'-band [mag]
# COLUMN koi_rmag:       r'-band [mag]
# COLUMN koi_imag:       i'-band [mag]
# COLUMN koi_zmag:       z'-band [mag]
# COLUMN koi_jmag:       J-band [mag]
# COLUMN koi_hmag:       H-band [mag]
# COLUMN koi_kmag:       K-band [mag]
# COLUMN koi_fwm_stat_sig: FW Offset Significance [percent]
# COLUMN koi_fwm_sra:    FW Source &alpha;(OOT) [hrs]
# COLUMN koi_fwm_sdec:   FW Source &delta;(OOT) [deg]
# COLUMN koi_fwm_srao:   FW Source &Delta;&alpha;(OOT) [sec]
# COLUMN koi_fwm_sdeco:  FW Source &Delta;&delta;(OOT) [arcsec]
# COLUMN koi_fwm_prao:   FW &Delta;&alpha;(OOT) [sec]
# COLUMN koi_fwm_pdeco:  FW &Delta;&delta;(OOT) [arcsec]
# COLUMN koi_dicco_mra:  PRF &Delta;&alpha;<sub>SQ</sub>(OOT) [arcsec]
# COLUMN koi_dicco_mdec: PRF &Delta;&delta;<sub>SQ</sub>(OOT) [arcsec]
# COLUMN koi_dicco_msky: PRF &Delta;&theta;<sub>SQ</sub>(OOT) []arcsec
# COLUMN koi_dikco_mra:  PRF &Delta;&alpha;<sub>SQ</sub>(KIC) [arcsec]
# COLUMN koi_dikco_mdec: PRF &Delta;&delta;<sub>SQ</sub>(KIC) [arcsec]
# COLUMN koi_dikco_msky: PRF &Delta;&theta;<sub>SQ</sub>(KIC) [arcsec]
#
rowid,kepid,kepoi_name,kepler_name,koi_disposition,koi_vet_stat,koi_vet_date,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_disp_prov,koi_comment,koi_period,koi_time0bk,koi_time0,koi_eccen,koi_longp,koi_impact,koi_duration,koi_ingress,koi_depth,koi_ror,koi_srho,koi_fittype,koi_prad,koi_sma,koi_incl,koi_teq,koi_insol,koi_dor,koi_limbdark_mod,koi_ldm_coeff4,koi_ldm_coeff3,koi_ldm_coeff2,koi_ldm_coeff1,koi_parm_prov,koi_max_sngle_ev,koi_max_mult_ev,koi_model_snr,koi_count,koi_num_transits,koi_tce_plnt_num,koi_tce_delivname,koi_quarters,koi_bin_oedp_sig,koi_trans_mod,koi_model_dof,koi_model_chisq,koi_datalink_dvr,koi_datalink_dvs,koi_steff,koi_slogg,koi_smet,koi_srad,koi_smass,koi_sage,koi_sparprov,ra,dec,koi_kepmag,koi_gmag,koi_rmag,koi_imag,koi_zmag,koi_jmag,koi_hmag,koi_kmag,koi_fwm_stat_sig,koi_fwm_sra,koi_fwm_sdec,koi_fwm_srao,koi_fwm_sdeco,koi_fwm_prao,koi_fwm_pdeco,koi_dicco_mra,koi_dicco_mdec,koi_dicco_msky,koi_dikco_mra,koi_dikco_mdec,koi_dikco_msky
7294,8210370,K07872.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0000,0,1,0,0,q1_q17_dr25_sup_koi,DEEP_V_SHAPED---CENT_SATURATED,153.725848000,284.0725800,2455117.073,0,,1.2550,117.52000,,5.2577e+03,0.348453,0.00011,LS+MCMC,259.36,0.5663,75.93,734.0,68.48,5.160000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.1332,0.6000,q1_q17_dr25_koi,5.0952000,11.5120945,302.30,1,10,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.37080,Mandel and Agol (2002 ApJ 580 171),,,008/008210/008210370/dv/kplr008210370-20160209194854_dvr.pdf,008/008210/008210370/dv/kplr008210370-001-20160209194854_dvs.pdf,4794.00,2.781,-0.2400,6.8160,1.0230,,q1_q17_dr25_stellar,280.772130,44.188740,11.167,11.937,11.101,10.838,10.622,9.522,9.001,8.902,0.001,18.718136970,44.18872090,-0.14400,-0.06900,-2.000000e-04,0.000000e+00,-0.0200,-0.0300,0.0400,-0.0720,0.0400,0.0800
7295,5385509,K06003.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0000,1,0,1,1,q1_q17_dr25_sup_koi,LPP_DV---HALO_GHOST---EPHEM_MATCH,12.425790700,141.5345000,2454974.535,0,,0.3840,19.85900,,3.4010e+02,0.016742,0.01154,LS+MCMC,1.27,0.0922,85.16,589.0,28.51,4.550000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.1263,0.6019,q1_q17_dr25_koi,3.7788610,12.5614800,28.20,1,110,1,q1_q17_dr25_tce,01111111111111111000000000000000,0.99510,Mandel and Agol (2002 ApJ 580 171),,,005/005385/005385509/dv/kplr005385509-20160209194854_dvr.pdf,005/005385/005385509/dv/kplr005385509-001-20160209194854_dvs.pdf,4873.00,4.586,-0.3200,0.6930,0.6760,,q1_q17_dr25_stellar,297.604400,40.532860,15.710,16.568,15.695,15.342,15.177,14.030,13.495,13.400,0.000,19.840266000,40.53257000,-1.11000,-1.04000,5.100000e-04,2.300000e-04,-1.6500,-0.4600,1.7100,-1.4600,-0.6500,1.6000
7296,5385566,K06004.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0000,1,0,1,1,q1_q17_dr25_sup_koi,LPP_DV---LPP_ALT---HALO_GHOST---EPHEM_MATCH,12.425335600,141.5800000,2454974.580,0,,0.9660,27.49000,,3.7440e+02,0.023678,0.00044,LS+MCMC,2.02,0.0966,50.88,683.0,51.57,1.531000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.2521,0.4210,q1_q17_dr25_koi,4.0208445,15.4347280,35.40,1,96,1,q1_q17_dr25_tce,00011111111111111000000000000000,0.53430,Mandel and Agol (2002 ApJ 580 171),,,005/005385/005385566/dv/kplr005385566-20160209194854_dvr.pdf,005/005385/005385566/dv/kplr005385566-001-20160209194854_dvs.pdf,5442.00,4.541,-0.3600,0.7830,0.7780,,q1_q17_dr25_stellar,297.617580,40.506771,15.539,16.193,15.500,15.259,15.125,14.114,13.671,13.619,0.001,19.841165000,40.50698000,-0.25000,0.75000,3.000000e-04,-1.800000e-04,0.1200,-0.8900,0.9000,0.3300,-0.6500,0.7300
7297,5385773,K06005.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0000,1,0,1,1,q1_q17_dr25_sup_koi,LPP_DV---CENT_UNCERTAIN---HALO_GHOST---EPHEM_MATCH,12.425420100,141.5458000,2454974.546,0,,0.4280,18.56000,,1.4450e+02,0.011191,0.01301,LS+MCMC,0.84,0.0961,84.82,659.0,44.57,4.740000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.2665,0.3980,q1_q17_dr25_koi,3.6304579,13.4977530,24.90,1,111,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.58110,Mandel and Agol (2002 ApJ 580 171),,,005/005385/005385773/dv/kplr005385773-20160209194854_dvr.pdf,005/005385/005385773/dv/kplr005385773-001-20160209194854_dvs.pdf,5571.00,4.643,-0.7000,0.6910,0.7760,,q1_q17_dr25_stellar,297.667270,40.514130,14.667,15.189,14.624,14.444,14.334,13.409,13.011,12.937,0.000,19.844494000,40.51458000,0.43000,1.62000,-3.300000e-05,-2.770000e-04,-1.9800,0.0400,1.9900,-1.9600,-0.1300,1.9700
7298,5386163,K06006.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0000,1,0,1,1,q1_q17_dr25_sup_koi,LPP_DV---CENT_KIC_POS---HALO_GHOST---EPHEM_MATCH,12.424995000,141.5904000,2454974.590,0,,0.7460,20.28200,,5.1500e+01,0.007111,0.00431,LS+MCMC,2.06,0.1150,76.84,1293.0,660.61,3.280000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.2957,0.3329,q1_q17_dr25_koi,4.1318836,10.9222050,21.40,1,112,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.02330,Mandel and Agol (2002 ApJ 580 171),,,005/005386/005386163/dv/kplr005386163-20160209194854_dvr.pdf,005/005386/005386163/dv/kplr005386163-001-20160209194854_dvs.pdf,6098.00,3.707,-0.3200,2.6570,1.3130,,q1_q17_dr25_stellar,297.753570,40.552620,13.262,13.698,13.229,13.075,13.043,12.143,11.851,11.781,0.000,19.850169000,40.55299000,-2.87000,1.33000,1.450000e-04,-5.300000e-05,-1.6100,-1.4200,2.1400,-1.3000,-1.1700,1.7500
7299,5470960,K06007.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0000,1,0,1,1,q1_q17_dr25_sup_koi,LPP_DV---HALO_GHOST---EPHEM_MATCH,12.422791800,141.7972000,2454974.797,0,,0.9790,27.29000,,2.0260e+02,0.018364,0.00033,LS+MCMC,1.44,0.0970,45.29,634.0,38.29,1.391000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.2175,0.4767,q1_q17_dr25_koi,3.5101770,9.3777670,15.50,1,110,1,q1_q17_dr25_tce,01111111111111111000000000000000,0.45030,Mandel and Agol (2002 ApJ 580 171),,,005/005470/005470960/dv/kplr005470960-20160209194854_dvr.pdf,005/005470/005470960/dv/kplr005470960-001-20160209194854_dvs.pdf,5279.00,4.620,-0.3200,0.7200,0.7960,,q1_q17_dr25_stellar,297.534300,40.653389,15.955,16.645,15.909,15.659,15.460,14.496,13.908,13.881,0.002,19.835706000,40.65323000,3.50000,-0.60000,-5.400000e-04,2.000000e-05,-0.8300,-3.1400,3.2400,-0.7100,-3.1800,3.2600
7300,4139254,K06108.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,,0,0,0,0,q1_q17_dr25_sup_koi,,485.922970000,299.5015000,2455132.501,0,,0.4516,3.75600,,1.2290e+02,0.010284,57.08016,MCMC,1.07,1.1294,89.95,225.0,0.61,893.000000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.2516,0.4203,q1_q16_koi,,,5.50,1,,3,q1_q16_tce,,,Mandel and Agol (2002 ApJ 580 171),,,004/004139/004139254/dv/kplr004139254-20130815195353_dvr.pdf,004/004139/004139254/dv/kplr004139254-003-20130826182306_dvs.pdf,5551.00,4.386,-0.2200,0.9570,0.8110,,stellar_q1_q16,285.862700,39.205280,12.120,12.632,12.066,11.901,11.842,10.899,10.551,10.478,0.454,19.057549000,39.20518000,1.50000,-0.40000,-2.000000e-04,5.000000e-05,-1.5800,-2.0100,2.5600,-1.6000,-1.8900,2.4500
7301,4144236,K06109.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0000,0,1,0,0,q1_q17_dr25_sup_koi,MOD_ODDEVEN_DV---MOD_ODDEVEN_ALT---DEEP_V_SHAPED,22.913446297,140.6466918,2454973.647,0,,0.7090,4.11699,,2.5184e+05,0.576227,7.72942,LS+MCMC,81.61,0.1682,89.32,811.0,102.27,59.863000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.3110,0.2914,q1_q17_dr25_koi,6425.0770000,20960.8710000,6512.70,2,60,1,q1_q17_dr25_tce,11111111111111111000000000000000,-1.00000,Mandel and Agol (2002 ApJ 580 171),,,004/004144/004144236/dv/kplr004144236-20160209194854_dvr.pdf,004/004144/004144236/dv/kplr004144236-001-20160209194854_dvs.pdf,6621.00,4.294,-0.1800,1.2970,1.2130,,q1_q17_dr25_stellar,287.833340,39.221272,11.856,12.145,11.815,11.732,11.711,10.930,10.702,10.620,0.000,19.188891465,39.22122760,0.11568,-0.15266,-1.100000e-02,2.600000e-02,0.0230,-0.0310,0.0390,0.0970,-0.0040,0.0970
7302,10141900,K01082.04,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.8000,0,0,0,0,q1_q17_dr25_sup_koi,CENT_FEW_DIFFS,9.655047300,137.0750500,2454970.075,0,,0.1240,2.75200,,3.1310e+02,0.015707,4.00420,LS+MCMC,1.45,0.0825,89.74,705.0,58.36,27.020000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.1451,0.5820,q1_q17_dr25_koi,2.9404624,7.6556270,12.20,4,117,4,q1_q17_dr25_tce,11111111111111111000000000000000,0.78550,Mandel and Agol (2002 ApJ 580 171),,,010/010141/010141900/dv/kplr010141900-20160209194854_dvr.pdf,010/010141/010141900/dv/kplr010141900-004-20160209194854_dvs.pdf,4999.00,4.490,0.1800,0.8430,0.8000,,q1_q17_dr25_stellar,292.144470,47.157349,15.692,16.393,15.628,15.392,15.283,14.240,13.758,13.752,0.244,19.476259000,47.15712000,-1.40000,-0.80000,4.800000e-04,2.600000e-04,-3.3000,-0.5000,3.3000,-3.1000,-0.5000,3.1000
7303,4144236,K06109.02,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,,1,0,0,0,q1_q17_dr25_sup_koi,LPP_DV_TOO_HIGH,10.004688100,136.4771900,2454969.477,0,,0.0164,2.38900,,5.0600e+01,0.006576,6.31347,MCMC,1.90,0.1048,89.95,1466.0,1091.58,32.210000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.3166,0.2817,q1_q17_dr24_koi,4.5378947,13.1154500,8.30,2,124,3,q1_q17_dr24_tce,11111111111111111000000000000000,,Mandel and Agol (2002 ApJ 580 171),,,004/004144/004144236/dv/kplr004144236-20141002224145_dvr.pdf,004/004144/004144236/dv/kplr004144236-003-20141002224145_dvs.pdf,6620.00,3.779,-0.1800,2.6410,1.5310,,stellar_q1_q16,287.833340,39.221272,11.856,12.145,11.815,11.732,11.711,10.930,10.702,10.620,0.095,19.188879000,39.22144000,-0.41000,0.60000,3.200000e-05,-4.600000e-05,-1.4100,-0.0100,1.4100,-1.3400,0.0500,1.3400
7304,4150701,K06110.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0000,0,1,1,1,q1_q17_dr25_sup_koi,MOD_SEC_DV---MOD_SEC_ALT---HAS_SEC_TCE---CENT_KIC_POS---HALO_GHOST---EPHEM_MATCH,8.653156020,136.6473500,2454969.647,0,,0.0490,2.62700,,4.1750e+02,0.018046,4.23613,LS+MCMC,1.37,0.0737,89.89,643.0,40.50,25.600000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.1142,0.6188,q1_q17_dr25_koi,3.7350724,12.4728150,13.60,1,132,1,q1_q17_dr25_tce,00011111111111111000000000000000,0.51380,Mandel and Agol (2002 ApJ 580 171),,,004/004150/004150701/dv/kplr004150701-20160209194854_dvr.pdf,004/004150/004150701/dv/kplr004150701-001-20160209194854_dvs.pdf,4746.00,4.605,-0.1200,0.6960,0.7130,,q1_q17_dr25_stellar,289.763120,39.245178,15.863,16.772,15.791,15.473,15.264,14.181,13.548,13.485,0.000,19.317480600,39.24504000,-2.51000,-0.49000,1.770000e-03,8.400000e-04,-5.1700,-4.0600,6.5700,-3.0200,-1.0300,3.1900
7305,4255944,K06111.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,,0,0,0,0,q1_q17_dr25_sup_koi,,228.654120000,282.7548000,2455115.755,0,,0.2250,2.48700,,1.7910e+02,0.012437,120.56591,MCMC,3.63,0.8976,89.95,521.0,17.44,693.000000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.3442,0.2592,q1_q16_koi,,,6.60,1,,3,q1_q16_tce,,,Mandel and Agol (2002 ApJ 580 171),,,004/004255/004255944/dv/kplr004255944-20130815195353_dvr.pdf,004/004255/004255944/dv/kplr004255944-003-20130826182306_dvs.pdf,6845.00,3.849,0.3000,2.6740,1.8430,,stellar_q1_q16,289.848180,39.331463,12.914,13.443,12.863,12.686,,12.249,12.103,12.039,0.099,19.323180000,39.33108000,-1.30000,-1.40000,2.700000e-04,1.100000e-04,1.2500,-1.7670,2.1700,0.7300,-3.0590,3.1400
7306,4285087,K06112.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0000,0,1,0,0,q1_q17_dr25_sup_koi,DEPTH_ODDEVEN_DV---DEPTH_ODDEVEN_ALT---MOD_ODDEVEN_DV---MOD_ODDEVEN_ALT---DEEP_V_SHAPED,2.243015737,133.4508250,2454966.451,0,,0.6610,4.31675,,2.7795e+05,0.585583,0.74091,LS+MCMC,92.34,0.0327,83.47,1813.0,2547.31,5.819100,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.2998,0.3069,q1_q17_dr25_koi,3644.0890000,33027.9060000,5552.20,1,484,1,q1_q17_dr25_tce,11111011101110111000000000000000,-1.00000,Mandel and Agol (2002 ApJ 580 171),,,004/004285/004285087/dv/kplr004285087-20160209194854_dvr.pdf,004/004285/004285087/dv/kplr004285087-001-20160209194854_dvs.pdf,6181.00,4.084,-0.5800,1.4440,0.9230,,q1_q17_dr25_stellar,296.648830,39.318588,12.785,13.188,12.756,12.613,12.560,11.694,11.398,11.344,0.000,19.776590984,39.31851505,0.07036,-0.26983,-4.500000e-02,1.530000e-01,0.0050,-0.0620,0.0620,0.0540,-0.1240,0.1350
7307,4346875,K06113.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0000,0,1,0,0,q1_q17_dr25_sup_koi,MOD_SEC_DV---MOD_SEC_ALT---DEEP_V_SHAPED---HAS_SEC_TCE,4.694218481,133.7803340,2454966.780,0,,0.6160,4.53365,,1.7547e+05,0.416638,0.89368,LS+MCMC,35.81,0.0520,86.51,946.0,189.23,10.135000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.2434,0.4341,q1_q17_dr25_koi,476.0535300,5236.9270000,739.80,1,289,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.28260,Mandel and Agol (2002 ApJ 580 171),,,004/004346/004346875/dv/kplr004346875-20160209194854_dvr.pdf,004/004346/004346875/dv/kplr004346875-001-20160209194854_dvs.pdf,5512.00,4.575,-0.2400,0.7870,0.8510,,q1_q17_dr25_stellar,285.585780,39.479130,15.584,16.189,15.542,15.325,15.213,14.290,13.925,13.736,0.000,19.039046186,39.47904144,-0.24230,-0.31880,-2.000000e-03,0.000000e+00,0.0100,0.0040,0.0100,-0.0080,-0.0780,0.0790
7308,9394605,K06203.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0000,0,1,0,1,q1_q17_dr25_sup_koi,MOD_SEC_DV---CENT_FEW_DIFFS---EPHEM_MATCH,0.876831820,132.0614200,2454965.061,,,,1.96000,,,,0.39899,none,,,,,3077.39,,,,,,,q1_q17_dr25_koi,6.3779016,19.1349430,,1,815,1,q1_q17_dr25_tce,01100110011001100000000000000000,0.27300,,,,009/009394/009394605/dv/kplr009394605-20160209194854_dvr.pdf,009/009394/009394605/dv/kplr009394605-001-20160209194854_dvs.pdf,,,,,,,,287.156130,45.979259,15.397,15.919,15.391,15.172,14.967,13.743,13.429,13.300,0.000,19.143613000,45.97993000,-4.85000,2.41000,1.320000e-03,-5.500000e-04,-1.9900,2.7700,3.4100,-1.9200,2.8300,3.4200
7309,9471755,K06204.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0000,0,1,1,0,q1_q17_dr25_sup_koi,MOD_SEC_DV---MOD_SEC_ALT---HAS_SEC_TCE---CENT_UNRESOLVED_OFFSET,0.953734449,132.4132330,2454965.413,0,,1.2620,1.76160,,1.2404e+03,0.298872,0.12048,LS+MCMC,47.65,0.0214,45.34,2672.0,12038.60,1.796000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.3308,0.2403,q1_q17_dr25_koi,17.0570830,107.6946400,120.50,1,1406,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.98100,Mandel and Agol (2002 ApJ 580 171),,,009/009471/009471755/dv/kplr009471755-20160209194854_dvr.pdf,009/009471/009471755/dv/kplr009471755-001-20160209194854_dvs.pdf,7332.00,4.265,-0.1200,1.4600,1.4300,,q1_q17_dr25_stellar,294.488070,46.002289,12.771,12.758,12.248,12.777,12.597,11.186,10.931,10.873,0.000,19.632552200,46.00239500,0.53400,0.37700,-1.520000e-04,-1.220000e-04,0.8240,0.6830,1.0710,1.0050,0.7430,1.2500
7310,9479460,K06205.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0000,0,1,0,0,q1_q17_dr25_sup_koi,SWEET_EB---MOD_SEC_ALT---HAS_SEC_TCE---CENT_NOFITS,2.073873563,132.5975400,2454965.598,0,,0.1980,6.56050,,6.0381e+05,0.746000,0.35363,LS+MCMC,274.78,0.0403,87.37,3150.0,23242.18,4.316040,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.2686,0.3228,q1_q17_dr25_koi,1850.9506000,5944.9346000,637.10,1,0,1,q1_q17_dr25_tce,00000000000000011000000000000000,-1.00000,Mandel and Agol (2002 ApJ 580 171),,,009/009479/009479460/dv/kplr009479460-20160209194854_dvr.pdf,009/009479/009479460/dv/kplr009479460-001-20160209194854_dvs.pdf,7803.00,3.688,-0.1600,3.3730,2.0230,,q1_q17_dr25_stellar,297.110750,46.089600,14.701,14.847,14.652,14.628,14.575,13.827,13.580,13.592,,19.807391573,46.08958706,0.30980,-0.04660,3.100000e-01,,-0.0700,-0.0130,0.0710,-0.0560,0.0910,0.1070
7311,9549472,K06206.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0000,0,1,0,0,q1_q17_dr25_sup_koi,MOD_SEC_DV---MOD_SEC_ALT---MOD_ODDEVEN_ALT---HAS_SEC_TCE,15.713787218,132.0981464,2454965.098,0,,0.7620,11.31220,,6.0384e+04,0.251598,0.09073,LS+MCMC,27.64,0.1197,85.87,747.0,73.68,10.580000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.2711,0.3858,q1_q17_dr25_koi,577.5634000,3139.9814000,3602.00,1,86,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.34580,Mandel and Agol (2002 ApJ 580 171),,,009/009549/009549472/dv/kplr009549472-20160209194854_dvr.pdf,009/009549/009549472/dv/kplr009549472-001-20160209194854_dvs.pdf,5843.00,4.399,-0.1800,1.0060,0.9240,,q1_q17_dr25_stellar,299.609100,46.118240,14.049,14.545,13.981,13.837,13.705,12.795,12.469,12.444,0.000,19.973951199,46.11807096,0.39300,-0.60860,-6.700000e-03,-3.950000e-02,-0.0400,0.5000,0.5000,0.0690,0.0300,0.0760
7312,9576197,K06207.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0000,0,1,0,0,q1_q17_dr25_sup_koi,MOD_SEC_DV---MOD_SEC_ALT---MOD_ODDEVEN_ALT---HAS_SEC_TCE,7.964440392,136.1946740,2454969.195,0,,0.0010,9.17010,,6.8454e+04,0.236195,0.16644,LS+MCMC,18.98,0.0693,90.00,755.0,76.69,8.233200,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.2337,0.4535,q1_q17_dr25_koi,247.5890000,1433.2280000,693.80,1,170,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.09160,Mandel and Agol (2002 ApJ 580 171),,,009/009576/009576197/dv/kplr009576197-20160209194854_dvr.pdf,009/009576/009576197/dv/kplr009576197-001-20160209194854_dvs.pdf,5250.00,4.548,-0.4800,0.7360,0.6980,,q1_q17_dr25_stellar,285.884490,46.289829,14.641,15.270,14.593,14.372,14.256,13.229,12.768,12.638,0.000,19.058967507,46.28983308,0.05620,0.01110,-3.000000e-04,0.000000e+00,0.0070,-0.0170,0.0180,0.0180,0.0240,0.0300
7313,8110758,K07866.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0000,0,1,1,0,q1_q17_dr25_sup_koi,MOD_SEC_DV---MOD_SEC_ALT---HAS_SEC_TCE---CENT_FEW_DIFFS---HALO_GHOST,0.518071538,131.9271500,2454964.927,0,,1.2640,1.78650,,2.1955e+03,0.318862,0.25201,LS+MCMC,42.10,0.0126,34.22,2536.0,9823.05,1.529000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.2868,0.3588,q1_q17_dr25_koi,13.9721090,61.4953420,152.10,1,178,1,q1_q17_dr25_tce,00000000010000000000000000000000,0.98310,Mandel and Agol (2002 ApJ 580 171),,,008/008110/008110758/dv/kplr008110758-20160209194854_dvr.pdf,008/008110/008110758/dv/kplr008110758-001-20160209194854_dvs.pdf,5876.00,4.273,-0.0200,1.2090,0.9990,,q1_q17_dr25_stellar,296.185180,43.978649,14.013,14.521,13.948,13.795,13.704,12.779,12.473,12.472,,19.744812200,43.98095300,-33.64000,8.29000,,-6.370000e-03,-3.2590,1.0100,3.4120,-3.9470,2.6320,4.7440
